filename,ctr,title,project,has_face,has_before_after,brightness,saturation,contrast,warm,title_hook,text_density,subject_prominence,medical_trust_signal,hook_strength,before_after_strength,emotional_tension,composition_clarity,thumbnail_legibility,ai_tags,ai_notes
zs-014.jpg,9.12,脸垮才打?你错得离谱,,是,否,70,60,75,50,80,40,70,60,85,0,65,75,80,医美 / 面部 / 美容 / 注射 / 抗衰 / 护肤 / 塑形 / 效果,封面标题引人注目，具有较强的点击吸引力，整体视觉效果清晰明了。
zs-015.jpg,13.88,塑妍萃百支大师|有效抗衰思路详细解析!!,,是,否,70,60,80,50,85,40,75,90,80,0,60,75,85,抗衰 / 医美 / 塑形 / 大师 / 有效 / 思路 / 解析 / 美容,封面具有较强的专业性和吸引力，标题引人注目，适合吸引点击。
zs-016.jpg,8.12,天后童颜塑妍萃的全脸高收益打法~,,是,否,70,60,80,50,75,70,60,80,75,0,65,70,85,医美 / 童颜 / 抗衰 / 塑形 / 美容 / 护肤 / 高收益 / 注射,封面通过清晰的文字和医疗信号吸引点击，情感张力适中。
zs-017.jpg,7.75,轻盈灵动感|瑞蓝定采限时特惠,,是,否,75,60,70,50,80,40,85,70,75,0,65,80,90,医美 / 瑞蓝 / 特惠 / 轻盈 / 美容 / 护肤 / 提升 / 限时,封面展示了清晰的面部特征和吸引人的标题，具有较强的点击潜力。
zs-018.jpg,11.99,苏州微调绝了!素颜都巨好看,,是,否,70,60,50,40,80,30,90,70,75,0,60,85,80,微调 / 素颜 / 好看 / 医美 / 苏州 / 美容 / 护肤 / 效果,封面展示了清晰的面部特征，标题吸引人，适合引发点击。
zs-019.jpg,8.76,李花停的眼睛就是尺,,是,否,70,60,75,50,80,40,85,30,75,0,65,80,70,医美 / 眼睛 / 美容 / 上海 / 年轻 / 女性 / 效果 / 推荐,封面通过强烈的标题和清晰的主体吸引点击，情感张力适中。
zs-020.jpg,8.26,宁波轮廓眼周微调，小剂量就ok!,,是,否,70,60,65,50,75,30,80,70,75,0,40,85,90,医美 / 微调 / 眼周 / 宁波 / 小剂量 / 美容 / 效果 / 信任,封面清晰，标题吸引，适合医美类点击
zs-021.jpg,9.13,口周松垮垂?动态支撑网实现口周年轻,,是,是,70,60,75,40,80,50,85,70,75,80,60,90,85,医美 / 口周 / 年轻 / 动态支撑网 / 美容 / 护肤 / 提升 / 效果,封面通过清晰的面部特写和吸引人的标题，增强了点击吸引力。
zs-022.jpg,14.32,口周抗衰用什么材料扛得住?,,是,否,70,60,80,50,75,40,70,60,80,0,65,75,85,抗衰 / 医美 / 口周 / 材料 / 护肤 / 美容 / 效果 / 年轻,封面通过清晰的标题和高对比度吸引点击，具备较强的情感张力。
zs-023.jpg,11.13,30+面部松垮垂|塑妍萃快速提升上镜皮贴骨,,是,是,70,60,80,40,75,50,85,70,80,90,65,75,80,医美 / 面部提升 / 皮肤护理 / 美容 / 抗衰老 / 塑形 / 效果对比 / 上镜,封面通过清晰的对比和专业的视觉元素吸引点击，强调效果和信任感。
zs-024.jpg,8.87,口周衰老别盲目填，这可是张“动态网”,,是,否,70,50,60,30,80,40,70,60,75,20,50,80,85,口周衰老 / 动态网 / 医美 / 填充 / 微笑 / 护肤 / 美容 / 效果,封面清晰，标题吸引人，具备较强的点击潜力。
zs-025.jpg,17.26,塑妍萃vs优法兰🔥看完这3点再不纠结,,是,否,60,70,80,50,85,75,90,70,80,0,65,75,80,医美 / 塑妍萃 / 优法兰 / 对比 / 效果 / 美容 / 治疗 / 选择,封面标题引人注目，内容清晰，具有较强的视觉冲击力和信任感。
zs-026.jpg,7.45,干皮、细纹、暗沉!就这个组合!,,是,否,70,60,75,50,80,40,70,60,75,0,65,80,70,干皮 / 细纹 / 暗沉 / 医美 / 护肤 / 美容 / 产品推荐 / 效果图,封面通过清晰的产品展示和引人注目的标题吸引点击，具有较强的情感张力。
zs-027.jpg,8.77,眼周抗衰新武器一上瘾红来啦!,,是,否,75,70,80,60,85,40,70,60,80,0,65,75,90,抗衰 / 眼周 / 美容 / 护肤 / 新武器 / 上瘾 / 红 / 医美,封面通过鲜明的色彩和引人注目的标题吸引点击，具有较高的情感张力和清晰度。
zs-028.jpg,7.23,沈阳微调的故事在此刻开启,,是,是,60,40,70,30,75,20,80,60,70,85,50,90,80,微调 / 医美 / 沈阳 / 美容 / 前后对比 / 故事 / 效果 / 信任,封面展示了明显的前后对比，吸引观众关注微调效果。
zs-029.jpg,12.72,小预算也能全脸轮廓提升 还原年轻态~,,是,否,60,50,70,30,80,40,90,60,75,0,50,80,85,医美 / 轮廓提升 / 年轻态 / 小预算 / 美容 / 效果 / 状态回春 / 提升,封面突出年轻态和预算友好的特点，吸引点击。
zs-030.jpg,7.4,上海聂婕|微调顶~流,,是,否,70,60,75,50,80,30,85,70,75,0,60,80,90,医美 / 微调 / 美容 / 上海 / 护肤 / 流行 / 时尚 / 年轻,封面展示了清晰的面部特征和吸引人的标题，具有较强的点击潜力。
zs-031.jpg,14.27,伊妍仕微do打造高级脸|核心方案大揭秘,,是,否,70,60,80,30,75,50,85,70,80,0,65,75,80,医美 / 微整形 / 高级脸 / 美容 / 护肤 / 方案揭秘 / 面部 / 效果,封面通过清晰的面部特写和吸引人的标题增强了点击吸引力。
zs-032.jpg,7.51,自然高级脸调整思路,,是,是,75,60,70,50,80,40,85,70,75,80,60,90,85,医美 / 调整 / 自然 / 高级 / 脸型 / 思路 / 美容 / 效果,封面通过清晰的对比和引人注目的标题吸引点击，具有较强的视觉冲击力。
zs-033.jpg,8.01,补水≠抗衰!为何我对艾维岚“上瘾”,,是,是,75,60,70,50,80,40,70,60,75,80,65,70,85,补水 / 抗衰 / 艾维岚 / 医美 / 护肤 / 美容 / 效果 / 推荐,封面通过鲜明的对比和清晰的标题吸引点击，强调效果和信任感。
zs-034.jpg,7.87,干皮、细纹、暗沉!就这个组合!,,是,否,60,50,70,40,80,60,70,50,75,0,65,80,75,干皮 / 细纹 / 暗沉 / 护肤 / 医美 / 组合 / 效果 / 美容,封面通过清晰的标题和面部特写吸引点击，情感张力适中。
zs-035.jpg,7.03,这已经是大叔祛油最简单的方法了!,,是,是,30,50,80,20,70,60,75,50,65,80,55,70,60,祛油 / 大叔 / 简单方法 / 护肤 / 男性 / 抗老 / 美容 / 效果,封面通过强烈的对比和清晰的主题吸引点击，标题引发好奇心。
zs-036.jpg,8.28,为什么说它是抗衰的重要利器,,是,否,70,60,75,50,80,30,85,70,75,0,60,80,90,抗衰 / 医美 / 护肤 / 美容 / 红瓶 / 产品推荐 / 效果显著 / 年轻,封面展示了产品和面部特写，标题引人注目，适合吸引点击。
zs-037.jpg,15,你觉得网红脸好看吗?,,是,是,70,60,75,50,80,40,70,60,75,80,65,70,85,网红脸 / 医美 / 美容 / 面部 / 对比 / 吸引 / 时尚 / 潮流,封面通过对比和引人入胜的标题吸引观众点击，情感张力适中。
zs-038.jpg,12,快看看你中了哪一条?,,是,否,70,60,80,40,75,50,70,60,80,0,65,75,85,医美 / 美容 / 护肤 / 效果 / 咨询 / 推荐 / 变化 / 吸引,封面通过引人注目的标题和清晰的构图吸引点击，情感张力适中。
zs-039.jpg,19,深圳微调|用色调打开我的高定原生美学,,是,否,70,60,75,50,80,40,85,60,75,0,65,70,80,微调 / 高定 / 美学 / 深圳 / 护肤 / 美容 / 时尚 / 艺术,封面通过清晰的面部特写和吸引人的标题增强了点击吸引力。
zs-040.jpg,17,2026爆火🔥抗衰新科技!垮脸界的救星,,是,否,70,60,75,50,85,40,80,70,90,0,65,80,75,抗衰 / 科技 / 美容 / 救星 / 新科技 / 垮脸 / 变美 / 解疑,封面标题吸引力强，视觉清晰，情感张力适中，适合引发点击。
zs-041.jpg,10,北京美美|皮贴骨才是垮脸抗衰的正确思路,,是,否,70,60,75,50,80,30,85,70,75,0,60,80,90,抗衰 / 皮肤 / 美容 / 北京 / 护肤 / 医美 / 年轻 / 面部,封面展示了清晰的面部特征，标题引人注目，适合吸引点击。
zs-042.jpg,22,30+骨相进阶公式,,是,否,70,60,80,50,75,30,85,70,80,0,60,90,85,医美 / 骨相 / 30+ / 进阶 / 美容 / 护肤 / 面部 / 公式,封面清晰，标题吸引，面部突出，适合引发点击
zs-043.jpg,16,富婆同款塑妍萃全脸提升方案 心告别松垮垂,,是,否,70,60,80,30,85,40,90,70,80,0,60,75,85,医美 / 提升 / 塑妍萃 / 美容 / 富婆 / 全脸 / 方案 / 松垮,封面标题吸引力强，突出效果，适合引发点击。
zs-044.jpg,19,肉眼看面部立体，但上镜却不够立体....,,是,否,70,60,75,40,80,50,85,70,75,0,60,80,90,医美 / 面部 / 立体 / 男士 / 美容 / 微调 / 信任 / 效果,封面展示了面部微调的效果，标题引发好奇，适合吸引点击。
zs-045.jpg,11.3,想做塑妍萃怕肿?先看这篇内容!,,是,否,70,60,75,50,80,40,85,70,75,0,60,80,90,医美 / 塑妍萃 / 肿胀 / 美容 / 护肤 / 治疗 / 效果 / 分享,封面通过清晰的产品展示和引人注目的标题吸引点击，具有较强的视觉冲击力。
zs-046.jpg,15,塑妍萃打完就消了?我的胶原呢?,,是,否,70,60,75,40,80,50,70,60,85,0,65,75,80,医美 / 胶原蛋白 / 护肤 / 美容 / 效果 / 分享 / 体验 / 打针,封面标题引人关注，情感张力较强，适合吸引点击。
zs-047.jpg,29,北京皮贴骨|肉肉脸打薄必看,,是,否,75,60,80,40,70,30,85,70,75,0,60,80,90,医美 / 皮肤 / 美容 / 面部 / 瘦脸 / 提升 / 护肤 / 北京,封面清晰，人物面部突出，标题吸引眼球，适合点击
zs-048.jpg,9.8,阔面脸+高颧骨?4步高级骨相!,,是,是,70,60,80,50,85,70,90,60,80,75,65,75,80,医美 / 骨相 / 面部 / 美容 / 高颧骨 / 阔面脸 / 步骤 / 提升,封面通过清晰的对比和引人注目的标题吸引点击，具有较强的视觉冲击力。
zs-049.jpg,11.8,行医底线，就是守住顾客的信任,,是,否,70,60,80,50,75,40,85,90,70,0,65,75,80,医美 / 信任 / 医生 / 顾客 / 专业 / 安全 / 底线 / 守护,封面通过专业形象和信任感吸引点击，标题引发好奇心。
zs-050.jpg,18.7,如果微调只是填充，和水泥抹墙有什么区别?,,是,否,70,60,75,40,80,50,70,60,75,0,65,80,85,微调 / 医美 / 美容 / 填充 / 水泥 / 抹墙 / 对比 / 效果,封面标题引人注目，视觉清晰，适合吸引点击。
zs-051.jpg,17.4,宁波微调|这才是疲态脸上镜思路,,是,否,70,60,75,50,80,40,70,60,75,0,65,80,70,微调 / 疲态脸 / 美容 / 护肤 / 上镜 / 思路 / 宁波 / 医美,封面通过清晰的标题和面部特写吸引点击，情感张力适中。
zs-052.jpg,25.8,28+轻薄骨相脸微do思路,,是,否,70,60,75,50,80,40,85,30,75,0,60,70,65,微整形 / 美容 / 轻薄 / 骨相 / 脸型 / 提升 / 时尚 / 潮流,封面通过鲜明的对比和吸引人的标题增强了点击特征。
zs-053.jpg,11.4,建模身材当然要配[建模脸】啊!,,是,否,70,60,75,50,80,20,85,40,75,0,60,80,90,医美 / 建模 / 身材 / 脸部 / 对比 / 美容 / 时尚 / 健康,封面展示了明显的身材特征，标题引人注目，适合吸引点击。
zs-054.jpg,18.8,没想到有一天素颜也可以这么好看!,,是,否,70,60,75,50,80,30,85,40,75,0,60,80,90,素颜 / 医美 / 护肤 / 美妆 / 自然 / 清新 / 女性 / 自信,封面展示了自然素颜，吸引观众关注护肤效果，标题引发好奇心。
zs-055.jpg,19.2,高原的高是高级的高，微调界又多一张超模脸,,是,否,70,60,80,40,75,20,85,50,70,0,60,75,80,医美 / 超模 / 高原 / 微调 / 美容 / 护肤 / 时尚 / 面部,封面展示了模特的面部特征，具有较强的视觉吸引力和情感张力。
zs-056.jpg,10.8,2026全网即将流行抗衰新技术--六维联合抗衰,,是,否,70,60,75,50,80,40,85,70,75,0,60,80,90,抗衰 / 医美 / 技术 / 年轻 / 面部 / 美容 / 流行 / 2026,封面通过清晰的面部特写和引人注目的标题吸引点击，具有较强的视觉冲击力。
zs-057.jpg,7.2,一瓶塑颜萃实现全脸紧致提升!,,是,是,70,60,80,50,85,40,75,70,80,90,60,75,80,医美 / 塑颜 / 紧致 / 提升 / 护肤 / 美容 / 效果 / 产品,封面通过清晰的标题和视觉效果吸引用户点击，展示了产品的效果和信任感。
zs-058.jpg,9.8,阔面脸+高颧骨?4步高级骨相!,,是,是,70,60,80,30,75,40,85,60,70,80,65,75,80,医美 / 骨相 / 面部 / 美容 / 高颧骨 / 阔面脸 / 护肤 / 变美,封面展示了明显的面部特征对比，吸引观众关注变美效果。
zs-059.jpg,4.5,不垮脸思路|长脸松垮垂如何改善?,,是,否,70,60,75,50,80,40,85,70,75,0,60,80,90,医美 / 长脸 / 改善 / 美容 / 护肤 / 面部 / 松垮 / 垂,封面标题吸引人，面部特征明显，整体清晰度高，适合引起点击兴趣。
zs-060.jpg,5.3,各ip都要奔赴杭州的殿堂级微调是什么样的?,,是,否,70,60,75,50,80,30,85,60,75,0,65,80,70,微调 / 杭州 / 美容 / 医美 / 潮流 / 时尚 / 社交 / 女性,封面展示了多位女性，突出社交和时尚元素，吸引点击。
zs-061.jpg,6.6,怪不得全国博主都爱飞成都!微调审美太超前,,是,是,70,60,75,50,80,30,85,70,75,80,60,90,85,医美 / 微调 / 成都 / 博主 / 审美 / 美容 / 效果 / 前后对比,封面展示了明显的前后对比，吸引观众关注医美效果。
zs-062.jpg,10.3,成都骨相微调天花板，真的有点东西!,,是,否,70,60,75,40,85,50,80,60,90,0,70,80,75,医美 / 微调 / 骨相 / 成都 / 美容 / 效果 / 信任 / 吸引,封面通过强烈的标题和清晰的面部特征吸引点击，具有较高的情感张力和视觉冲击力。
zs-063.jpg,7.5,上海微调真有点东西，2支就能重返18岁?,,是,否,70,60,75,50,80,40,70,60,85,0,65,75,70,微调 / 医美 / 年轻 / 美容 / 上海 / 护肤 / 重返18岁 / 效果,封面标题引人注目，情感张力较强，适合吸引点击。
zs-064.jpg,4.8,所以，谁才是上海注射圈的神?!,,是,否,70,80,75,60,85,60,70,50,80,0,65,75,85,医美 / 注射 / 上海 / 美容 / 面部 / 信任 / 效果 / 神,封面标题引人注目，情感张力强，适合吸引点击。
zs-065.jpg,4.9,阔面方圆脸的变美思路，看这一篇就够了~~,,是,否,60,50,70,30,80,40,90,50,75,0,60,85,90,变美 / 方圆脸 / 医美 / 美容 / 护肤 / 面部 / 美丽 / 思路,封面标题吸引人，主体突出，适合吸引点击。
zs-066.jpg,3.6,才30+眼睛就松垮垂了?黑眼圈泪沟一次改善,,是,否,75,60,80,40,85,70,90,60,80,0,70,85,90,眼周 / 黑眼圈 / 泪沟 / 医美 / 护肤 / 年轻 / 改善 / 美容,封面清晰且具有吸引力，标题引人注目，适合吸引点击。
zs-067.jpg,3.1,2026全脸抗衰新方式!提升紧致塑形一步到位,,是,否,75,60,80,50,85,40,70,60,80,0,65,75,70,抗衰 / 紧致 / 塑形 / 医美 / 2026 / 新方式 / 美容 / 提升,封面通过清晰的标题和面部特写吸引点击，具有较强的视觉冲击力和情感张力。
zs-068.jpg,9.6,上瘾红为啥是医美万金油?4种搭配来揭秘,,是,是,70,60,75,50,80,40,85,70,75,80,65,70,90,医美 / 红色 / 搭配 / 护肤 / 美容 / 效果 / 推荐 / 揭秘,封面通过鲜明的对比和清晰的标题吸引点击，具备较强的情感张力和信任信号。
zs-069.jpg,15.1,动态支撑网|更高阶的口周打法,,是,是,70,60,80,50,75,40,85,70,80,75,60,90,85,医美 / 口周 / 动态支撑网 / 美容 / 效果 / 治疗 / 面部 / 提升,封面清晰且突出主题，吸引点击的潜力较高。
zs-070.jpg,7.4,塑妍萃打前完全攻略指南~,,是,否,70,60,80,50,75,60,85,70,80,0,65,75,90,医美 / 塑妍萃 / 攻略 / 美容 / 护肤 / 前后对比 / 咨询 / 效果,封面清晰，人物突出，标题吸引，适合引发点击
zs-071.jpg,7,上海郭敬松|微调顶~流,,是,否,70,60,75,50,80,60,70,65,75,0,55,80,70,医美 / 微调 / 上海 / 美容 / 医生 / 流行 / 信任 / 效果,封面具有较强的标题吸引力和清晰的构图，适合吸引点击。
zs-072.jpg,7,难怪都跑到成都找她!微调真的很权威啊!,,是,否,70,60,75,50,80,40,85,70,75,0,65,80,90,医美 / 微调 / 成都 / 权威 / 美容 / 面部 / 信任 / 效果,封面通过强烈的标题和清晰的主体吸引点击，具有较高的情感张力和信任信号。
zs-073.jpg,7,深圳微调“圣手“高级自然感拿捏~,,是,是,75,60,70,50,80,30,85,70,75,80,60,90,85,微调 / 自然感 / 美容 / 深圳 / 医美 / 效果 / 信任 / 专业,封面展示了专业的医美效果，吸引点击的潜力较高。
zs-074.jpg,5,谷亦涵|来北京捏脸的百万博主们都找她!,,是,否,70,60,75,50,80,30,85,70,75,0,60,80,90,医美 / 捏脸 / 博主 / 北京 / 美容 / 面部 / 信任 / 效果,封面展示了专业的医美场景，吸引观众关注效果和信任感。
zs-075.jpg,10,不是...不叨叨也能爆改塌鼻子了吗!?,,是,是,70,60,75,50,80,40,85,60,75,80,65,70,85,医美 / 鼻子 / 改造 / 美容 / 整形 / 效果 / 前后对比 / 小红书,封面通过清晰的对比和引人注目的标题吸引点击，具有较强的视觉冲击力。
zs-076.jpg,8,遇到了北京微调界的神~,,是,否,70,60,50,40,80,20,70,60,75,0,50,65,80,医美 / 微调 / 北京 / 美容 / 医生 / 效果 / 信任 / 时尚,封面展示了医生与顾客的互动，标题引人注目，适合吸引点击。
zs-077.jpg,5,广州微调mvp结算，要的就是妈生感,,是,否,75,60,70,50,80,20,85,70,75,0,60,80,90,微调 / 医美 / 广州 / 美容 / 年轻 / 自信 / 效果 / 专业,封面展示了专业医美场景，人物表情自信，吸引点击。
zs-078.jpg,6,方圆肉肉脸天选微调圣体，不刀刀变窄脸,,是,是,70,60,75,40,85,50,80,60,90,80,70,75,85,微调 / 脸型 / 美容 / 医美 / 改脸 / 小脸 / 方圆 / 效果,封面标题吸引眼球，强调效果，适合引发点击。
zs-079.jpg,6,南京都有谁在啊!怎么都来南京找吴文欢?,,是,是,75,60,70,50,80,30,85,70,75,80,65,80,90,医美 / 南京 / 美容 / 面部 / 治疗 / 效果 / 咨询 / 专业,封面展示了医美效果，吸引用户点击了解更多信息。
zs-080.jpg,6,款款同款大眼术!秒变上镜脸,,是,否,70,60,75,50,80,40,70,60,85,0,65,75,80,大眼术 / 医美 / 上镜 / 美容 / 眼睛 / 效果 / 变美 / 同款,封面标题吸引人，视觉效果清晰，适合吸引点击。
zs-081.jpg,4,2026全网即将流行抗衰新技术--六维联合抗衰,,是,是,75,80,70,60,85,40,90,70,80,75,65,85,90,抗衰 / 新技术 / 美容 / 医美 / 轻薄 / 效果 / 2026 / 六维,封面展示了清晰的效果对比，吸引用户关注新技术的抗衰效果。
zs-082.jpg,14,在厦门，塑妍萃童颜微调，原生高级脸封神,,是,是,75,60,80,40,85,30,90,70,80,75,65,85,90,微调 / 童颜 / 厦门 / 医美 / 美容 / 塑妍 / 高级脸 / 回春,封面展示了清晰的面部特征和吸引人的标题，增强了点击率潜力。
zs-083.jpg,14,童颜省量抗衰!10条核心韧带全脸紧致提升!!,,是,否,70,60,75,50,85,40,80,70,90,0,65,75,80,抗衰 / 童颜 / 紧致 / 提升 / 美容 / 医美 / 核心 / 韧带,封面标题吸引力强，面部特征突出，整体清晰度高，适合吸引点击。
zs-084.jpg,9,仅需4步|阔面 窄面，骨相浓颜脸打造,,是,否,70,60,80,50,75,40,85,60,70,0,65,75,80,医美 / 面部 / 美容 / 瘦脸 / 步骤 / 护肤 / 化妆 / 技巧,封面通过清晰的步骤标题和面部特写吸引点击，具有较强的视觉冲击力。
zs-085.jpg,14,疲惫垮脸到高级上镜 真就轻轻松松,,是,是,70,60,75,40,80,30,85,60,75,80,65,90,85,医美 / 垮脸 / 上镜 / 轻松 / 美容 / 面部 / 改善 / 效果,封面通过清晰的面部特写和引人注目的标题吸引点击，具有较强的情感张力和信任信号。
zs-086.jpg,9,松弛凹陷，选对年轻又省自然提升抄作业!,,是,是,70,60,75,50,80,40,85,70,75,80,60,90,85,医美 / 提升 / 年轻 / 自然 / 松弛 / 凹陷 / 全脸 / 轻薄,封面清晰，标题吸引，具备强烈的点击诱惑和信任感。
zs-087.jpg,14,广州掌管面部微调的神要的就是高级紧致感,,是,是,70,60,75,50,80,40,85,70,75,80,65,70,75,微调 / 紧致感 / 广州 / 医美 / 面部提升 / 年轻 / 美容 / 效果,封面通过清晰的面部展示和吸引人的标题增强了点击特征。
zs-088.jpg,13,成都微调miu系贵气千金感已偷偷藏不住!,,是,否,75,60,70,50,80,30,85,60,75,0,65,80,70,微调 / 贵气 / 护肤 / 美容 / 成都 / 千金 / 面部 / 医美,封面展示了清晰的面部特征，吸引眼球的标题增强了点击潜力。
zs-089.jpg,11,所有男生!都给我去服美役!,,是,否,70,60,75,50,80,30,85,60,75,0,65,80,70,男生 / 医美 / 美容 / 护肤 / 潮流 / 时尚 / 自信 / 转变,封面通过强烈的标题和清晰的面部特征吸引目标受众的注意。
zs-090.jpg,8,脸垮救星塑妍萃?一个视频拆解清楚,,是,否,70,60,80,50,75,40,85,70,80,0,60,90,85,医美 / 塑妍萃 / 脸部护理 / 美容 / 视频拆解 / 护肤 / 效果 / 信号,封面清晰，标题吸引，具备较强的医疗信任信号，适合引发点击。
zs-091.jpg,10,单次塑妍萃是播种，维养才是丰收的关键,,是,否,75,60,70,50,80,40,85,70,75,0,60,80,90,医美 / 塑形 / 抗老 / 美容 / 维养 / 丰收 / 护肤 / 效果,封面通过清晰的面部特写和吸引人的标题增强了点击吸引力。
zs-092.jpg,26,动态支撑网|更高阶的口周打法,,是,否,70,60,80,40,75,50,85,70,80,0,60,75,90,医美 / 口周 / 动态支撑网 / 美容 / 护肤 / 效果 / 专业 / 信任,封面清晰且突出主题，标题吸引人，适合点击。
zs-093.jpg,10,肉肉脸去土气，变轻薄高清上镜脸,,是,否,70,60,75,50,80,60,85,40,75,0,65,80,90,医美 / 轻薄 / 高清 / 上镜 / 肉肉脸 / 变美 / 土气 / 面部,封面通过清晰的标题和面部特写吸引点击，情感张力适中。
zs-094.jpg,11,轻薄骨相脸微调思路,,是,否,70,60,75,50,80,40,70,60,75,0,65,80,85,微调 / 美容 / 轻薄 / 骨相 / 脸型 / 医美 / 提升 / 思路,封面标题吸引人，图像清晰，具有较强的点击潜力。
zs-095.jpg,14,十年精选3个点位，高性价比改善法令纹!,,是,否,70,60,80,30,85,40,90,70,80,0,60,75,85,医美 / 法令纹 / 改善 / 高性价比 / 护肤 / 美容 / 年轻 / 效果,封面通过清晰的面部特写和引人注目的标题吸引点击，具有较强的视觉冲击力。
zs-096.jpg,11,请把视频推给想要变美的姐妹!审美好权威!,,是,是,75,60,70,50,80,30,85,70,75,90,60,80,85,医美 / 变美 / 姐妹 / 审美 / 权威 / 美容 / 视频 / 分享,封面展示了明显的前后对比，吸引关注，标题具有较强的吸引力。
zs-097.jpg,13,30+抗衰指南|垮脸抗衰的正确思路!,,是,否,75,60,80,50,85,70,90,60,80,0,65,75,85,抗衰 / 美容 / 护肤 / 30+ / 面部 / 健康 / 年轻 / 指南,封面标题吸引人，面部特写增强了点击欲望。
zs-098.jpg,15,深圳微调|年后爆改拿捏浓颜千金脸~,,是,否,70,60,80,50,85,40,90,30,80,0,75,85,70,微调 / 美容 / 深圳 / 浓颜 / 千金脸 / 年后 / 爆改 / 护肤,封面通过强烈的视觉对比和吸引人的标题增强了点击吸引力。
zs-099.jpg,11,高性比抗衰1 次改善皮肉分离,,是,否,60,70,80,50,75,60,70,65,80,0,50,55,70,抗衰 / 医美 / 皮肤 / 美容 / 改善 / 效果 / 治疗 / 护肤,封面通过强烈的对比和吸引人的标题增强了点击特征。
zs-100.jpg,8,揭秘!Sculptra一瓶真的能压实口周吗?,,是,否,60,50,70,40,80,70,80,60,75,0,65,70,85,医美 / Sculptra / 口周 / 美容 / 整形 / 效果 / 揭秘 / 护理,封面标题引人注目，且包含医疗美容相关内容，适合吸引点击。
zs-101.jpg,14,人气短剧大女主，微do大公开~,,是,否,70,60,80,50,75,40,85,30,70,0,60,75,80,短剧 / 女主 / 微整形 / 公开 / 医美 / 流行 / 美容 / 时尚,封面通过清晰的主体和吸引人的标题增强了点击吸引力。
zs-102.jpg,10,不移位!0.3ml终结鼻基底凹陷,,是,否,60,70,80,50,75,40,85,70,80,0,60,75,65,医美 / 鼻基底 / 填充 / 美容 / 效果 / 术后 / 护理 / 推荐,封面具有较强的视觉冲击力和吸引力，标题引人关注。
zs-103.jpg,15,哦莫?又被疯狂表白了!,,是,否,70,80,75,60,85,60,70,30,80,0,90,65,75,医美 / 表白 / 情感 / 上海 / 微调 / 美容 / 潮流 / 时尚,封面通过情感表达和强烈的标题吸引点击，具有较高的情感张力和视觉冲击力。
zs-104.jpg,14,不叨叨一个点位，改善4大垮脸问题~,,是,是,75,60,80,40,85,70,90,70,80,75,65,85,90,医美 / 垮脸 / 改善 / 美容 / 护肤 / 效果 / 面部 / 提升,封面清晰，标题吸引，强调效果，适合点击
zs-105.jpg,14,菱形脸短下巴姐妹，高效变美思路!!,,是,否,70,60,80,50,85,40,90,60,75,0,65,75,80,医美 / 变美 / 短下巴 / 菱形脸 / 姐妹 / 高效 / 思路 / 封面,封面标题吸引力强，面部特征突出，适合引发点击。
zs-106.jpg,21,杭州微调|小剂量拯救法令纹，自然不假面,,是,是,70,60,75,50,80,40,85,70,75,80,60,75,80,微调 / 法令纹 / 自然 / 医美 / 杭州 / 小剂量 / 美容 / 护肤,封面通过清晰的面部特写和吸引人的标题增强了点击吸引力。
zs-107.jpg,13,年前垮脸回春，口周问题一次解决~,,是,是,70,60,80,50,75,40,85,60,70,80,65,75,80,医美 / 回春 / 口周 / 改善 / 年轻 / 美容 / 效果 / 治疗,封面通过清晰的对比和吸引人的标题增强了点击特征。
zs-108.jpg,28,深圳微调|不叨叨调出刀锋下颌线,,是,是,70,60,80,40,75,50,85,70,80,90,60,75,80,微调 / 下颌线 / 医美 / 深圳 / 男士 / 美容 / 效果 / 快速,封面展示了明显的下颌线效果，吸引目标受众的注意。
zs-109.jpg,13,为什么同样是注射，你打完脸反而大了,,是,否,70,60,75,50,85,40,70,60,80,0,65,75,80,医美 / 注射 / 脸部 / 美容 / 变化 / 信号 / 疑问 / 效果,标题引发好奇，面部特写增强情感张力，整体清晰度高。
zs-110.jpg,15,把立体上镜脸打造思路学了,,是,否,70,60,75,50,80,40,85,60,75,0,65,80,70,医美 / 立体脸 / 美容 / 上镜 / 思路 / 护肤 / 面部 / 技巧,封面突出面部特征，标题吸引人，适合医美主题
zs-111.jpg,12,鼻头扁塌|不叨叨爆改立体妈生鼻,,是,是,70,60,80,50,75,40,85,60,70,80,65,90,75,医美 / 鼻部 / 整形 / 美容 / 对比 / 效果 / 女性 / 时尚,封面展示了明显的对比效果，吸引用户点击了解更多信息。
zs-112.jpg,18,"2026年全脸抗衰新方式|30分钟""午休变美”",,是,否,70,60,75,50,80,40,85,70,75,0,60,80,90,抗衰 / 美容 / 午休 / 新方式 / 全脸 / 提升 / 医美 / 2026,封面标题吸引人，清晰的构图和高可读性增强了点击潜力。
zs-113.jpg,14.54,第1️⃣视角体验当捏脸大师！垮脸收紧,,是,否,70,60,75,50,80,20,85,70,75,0,65,80,90,捏脸 / 医美 / 美容 / 体验 / 收紧 / 垮脸 / 专业 / 效果,封面展示了专业的医美操作，标题引人注目，具有较强的点击潜力。
zs-114.jpg,10.37,她们的攻击声好大啊~ 差点，盖过我的意志,,是,否,70,60,75,50,80,20,85,30,75,0,65,80,90,医美 / 美容 / 女性 / 自信 / 情感 / 变化 / 时尚 / 生活,封面通过强烈的情感和清晰的构图吸引点击，标题引发好奇心。
